ProjectID, BugId, Abstractness (%), AfferentCouplings, AverageBlockDepth, AverageCyclomaticComplexity, AverageDepthofInheritanceHierarchy, AverageLinesOfCodePerMethod, AverageNumberofConstructorsPerType, AverageNumberofFieldsPerType, AverageNumberofMethodsPerType, AverageNumberofParameters, AverageNumberofSubtypes, EfferentCouplings, LinesofCode, NumberofConstructors, NumberofFields, NumberofLines, NumberofMethods, NumberofOperands, NumberofOperators, NumberofPackages, NumberofTypes, NumberofUniqueOperands, NumberofUniqueOperators, ProgramLength, ProgramVocabulary, ProgramVolume, Numberofdeliveredbugs, WeightedMethods,InDegree,OutDegree,DegreeCentrality, CBO, RFC, NoOfTestCasesExecuteFaultMethod, NoOfTestCasesPassesCoversFaultNode, NoOfTestCasesFailsCoversFaultNode, NoOfTestCasesExecutesDynamicCallGraph,StatementCoverage (%),FilesChangeCount,ClassesChangeCount,MethodsChangeCount,LinesChangeCount,LinesAdded,LinesRemoved,LinesModified,RelevantTestCount,FailingTestCount,Priority,ChangesMethodSignature,ChangesMethodCallArgs,AddsMethodCall,ChangesCondition,AddsVariable,AddsIfStmt,AddsLoop,AddsMethod, TotalPassTest, TotalFailTest, MatrixDensity, MatrixSparsity, ActiveMatrixDensity, MatrixDiversity, MatrixUniqueness, MatrixDDU, Class6
Closure,44, 9.8,0,1.09,1.83,2.73,9.05,0.55,2.12,9.74,0.61,0.65,1086,164054,901,4377,243649,15803,332726,132840,42,1621,42188,52,465566,42240,7154037.16,2384.68,30851,2,4,6,12,15,3351,3350,1,3351,95.3,1,1,1,2,2,0,0,0,1,0,0,0,1,0,0,1,0,0,3822,1,0.1720742419,0.8279257581,0.3441484838,0.9998810526,0.3982683983,0.1370471621,E
Closure,45, 9.8,0,1.09,1.83,2.73,9.06,0.55,2.12,9.74,0.61,0.65,1085,163991,901,4373,243463,15788,332606,132829,42,1620,42162,52,465435,42214,7151610.73,2383.87,30843,1,7,8,23,10,60,59,1,218,98.6,1,2,2,6,4,0,2,0,1,0,0,0,1,0,1,1,0,0,176,1,0.2263442209,0.7736557791,0.4526884419,0.9989727786,0.1400911162,0.0633524852,B
Closure,46, 9.8,0,1.09,1.83,2.73,9.06,0.55,2.11,9.72,0.61,0.66,1095,164731,907,4389,244538,15854,334214,133197,42,1631,42317,52,467411,42369,7184444.28,2394.81,30973,0,0,0,0,0,0,0,0,0,97.9,1,1,1,16,0,16,0,0,3,0,0,0,0,0,0,0,0,0,3214,3,0.2811962839,0.7188037161,0.5623925678,0.9983740375,0.575815739,0.3233079493,F
Closure,47, 9.8,0,1.09,1.84,2.73,9.08,0.55,2.11,9.65,0.61,0.66,1095,164148,906,4386,243782,15753,333235,132723,42,1631,42250,52,465958,42302,7161046.75,2387.02,30856,1,10,11,38,44,8,0,8,180,78.0,2,2,2,8,5,0,3,0,16,0,0,1,0,0,1,1,0,0,6195,16,0.1696804837,0.8303195163,0.3393609674,0.9999429613,0.4352116333,0.1476854167,A
Closure,48, 9.8,0,1.09,1.84,2.73,9.09,0.55,2.11,9.65,0.61,0.66,1093,163854,900,4379,243321,15723,332628,132454,42,1628,42144,52,465082,42196,7145900.57,2381.97,30793,2,22,24,177,51,2226,2225,1,2424,86.7,1,1,1,7,3,0,4,0,1,0,0,0,1,1,0,1,0,0,6184,1,0.1834663085,0.8165336915,0.3669326171,0.9999365719,0.4557804269,0.1672300971,F
Closure,49, 9.6,0,1.1,1.91,2.73,9.26,0.56,2.17,9.83,0.63,0.65,1116,172222,925,4727,255947,16222,352623,142124,42,1650,43370,54,494747,43424,7622173.7,2540.72,33198,1,7,8,72,52,1529,1463,66,4653,99.5,1,1,3,22,14,8,0,0,66,0,0,0,1,1,1,0,1,0,1775,66,0.1731220702,0.8268779298,0.3462441404,0.9998028009,0.2623906706,0.0908333164,F
Closure,50, 9.7,0,1.09,1.91,2.73,9.26,0.56,2.18,9.86,0.63,0.65,1110,171729,921,4715,255184,16185,351537,141678,42,1641,43223,54,493215,43277,7596158.52,2532.05,33107,1,19,20,35,30,35,33,2,37,94.5,1,1,1,6,5,0,1,0,2,0,0,0,1,1,0,1,0,0,99,2,0.2422877194,0.7577122806,0.4845754388,0.9978217822,0.106262986,0.0513802714,B
Closure,51, 9.7,0,1.09,1.91,2.73,9.26,0.56,2.17,9.85,0.63,0.65,1108,171463,920,4708,254787,16154,351064,141505,42,1639,43163,54,492569,43217,7585223.37,2528.41,33057,1,2,3,14,14,1587,1586,1,1587,94.3,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,3814,1,0.1693790853,0.8306209147,0.3387581707,0.9998739554,0.3694764203,0.1251473801,A
Closure,52, 9.7,0,1.09,1.91,2.73,9.25,0.56,2.17,9.84,0.63,0.65,1108,170857,920,4702,254015,16114,349813,140941,42,1637,42933,54,490754,42987,7553495.55,2517.83,32951,0,0,0,0,0,0,0,0,0,93.5,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3794,1,0.1700692067,0.8299307933,0.3401384134,0.9998754014,0.3676579926,0.1250390246,F
Closure,53, 9.7,0,1.09,1.91,2.73,9.26,0.56,2.18,9.83,0.63,0.65,1099,169798,911,4688,252490,15994,347435,139968,42,1626,42772,54,487403,42826,7499279.7,2499.76,32811,1,12,13,63,24,9,8,1,9,98.7,1,1,1,4,4,0,0,0,1,0,0,0,1,0,0,1,0,0,115,1,0.2480671666,0.7519328334,0.4961343332,0.9979010495,0.1137162954,0.0563001386,A
Closure,54, 9.7,0,1.09,1.91,2.73,9.26,0.56,2.19,9.85,0.62,0.65,1089,168972,907,4669,251221,15928,345452,139093,42,1616,42565,54,484545,42619,7451918.88,2483.97,32679,1,22,23,171,50,2190,2187,3,8559,86.8,2,2,3,13,10,1,2,0,3,0,0,0,1,0,1,1,0,0,6951,3,0.1604679408,0.8395320592,0.3209358816,0.9999325766,0.4988428902,0.1600857885,F
Closure,55, 9.7,0,1.09,1.91,2.73,9.25,0.56,2.18,9.83,0.62,0.65,1089,168339,907,4661,250372,15881,344226,138573,42,1614,42423,54,482799,42477,7422742.17,2474.25,32574,1,1,2,53,36,22,21,1,25,97.9,1,1,1,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,95,1,0.2540672139,0.7459327861,0.5081344279,0.9975877193,0.091611479,0.0464386525,B
Closure,56, 9.7,0,1.09,1.91,2.73,9.23,0.56,2.18,9.83,0.62,0.65,1089,167882,907,4654,249799,15863,343560,138291,42,1613,42296,54,481851,42350,7406085.69,2468.7,32526,1,1,2,11,12,54,51,3,57,48.6,1,1,1,4,4,0,0,0,3,0,0,0,1,0,0,1,0,0,6073,3,0.1574768044,0.8425231956,0.3149536087,0.9998741862,0.4255404323,0.1340086326,A
Closure,57, 9.8,0,1.09,1.91,2.73,9.23,0.56,2.18,9.82,0.62,0.65,1089,167606,907,4652,249406,15835,342959,138039,42,1612,42218,54,480998,42272,7391695.76,2463.9,32478,1,6,7,14,14,13,12,1,13,99.2,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,6049,1,0.1724655866,0.8275344134,0.3449311731,0.9999080785,0.4167987322,0.1437536604,A
Closure,58, 9.8,0,1.09,1.91,2.73,9.23,0.56,2.18,9.81,0.62,0.65,1089,167415,906,4647,249161,15819,342550,137890,42,1611,42180,54,480440,42234,7382497.38,2460.83,32444,1,6,7,24,18,117,116,1,117,98.0,1,1,1,4,4,0,0,0,1,0,0,0,1,0,0,1,0,0,175,1,0.2181581439,0.7818418561,0.4363162879,0.9985714286,0.1185897436,0.0516687187,C
Closure,59, 9.8,0,1.09,1.91,2.73,9.2,0.55,2.17,9.79,0.62,0.65,1038,165826,897,4615,246933,15706,339543,136757,42,1603,41941,54,476300,41995,7314982.03,2438.33,32240,1,14,15,70,66,5982,5981,1,6038,45.9,1,1,1,2,1,0,1,0,1,0,0,0,1,1,0,0,0,0,6031,1,0.1374992467,0.8625007533,0.2749984935,0.9999426042,0.4314435062,0.1186395044,F
Closure,60, 9.4,0,1.09,1.91,2.73,9.21,0.55,2.17,9.75,0.63,0.64,1022,163386,886,4565,243937,15467,334528,134668,41,1585,41678,54,469196,41732,7201626.73,2400.54,31813,3,5,8,32,23,177,175,2,257,93.6,1,1,2,5,5,0,0,0,2,0,0,0,1,0,0,1,0,0,5982,2,0.1281445597,0.8718554403,0.2562891193,0.9999444169,0.4303578299,0.1102898986,C
Closure,61, 9.4,0,1.09,1.91,2.74,9.2,0.55,2.17,9.75,0.63,0.64,1021,163048,886,4557,243499,15440,334134,134428,41,1583,41579,54,468562,41633,7190290.01,2396.76,31751,2,9,11,24,21,636,633,3,639,93.7,1,1,1,6,6,0,0,0,3,0,0,0,1,0,1,1,0,0,5975,3,0.1746824425,0.8253175575,0.349364885,0.9999265614,0.4335729916,0.1514640542,B
Closure,62, 9.4,0,1.09,1.91,2.74,9.2,0.55,2.17,9.75,0.63,0.64,1021,163056,886,4559,243517,15440,334146,134434,41,1583,41583,54,468580,41637,7190631.17,2396.88,31752,1,4,5,10,16,47,45,2,47,100.0,1,1,1,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,5995,2,0.1474410045,0.8525589955,0.2948820089,0.6169746537,0.5740740741,0.104444009,A
Closure,63, 9.4,0,1.09,1.91,2.74,9.2,0.55,2.17,9.75,0.63,0.64,1021,163054,886,4559,243515,15440,334140,134432,41,1583,41583,54,468572,41637,7190508.41,2396.84,31752,1,4,5,10,16,47,45,2,47,100.0,1,1,1,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,5995,2,0.1474410045,0.8525589955,0.2948820089,0.6169746537,0.5740740741,0.104444009,A
Closure,64, 9.4,0,1.09,1.91,2.75,9.21,0.56,2.17,9.76,0.63,0.64,1014,162254,881,4532,242265,15358,332204,133686,41,1573,41345,54,465890,41399,7145498.56,2381.83,31605,0,0,0,0,0,0,0,0,0,45.0,1,1,3,4,0,0,4,0,1,0,1,1,0,0,0,0,0,0,5992,1,0.141321272,0.858678728,0.2826425441,0.9999389586,0.4341872792,0.1227123062,F
Closure,65, 9.2,0,1.09,1.92,2.75,9.22,0.56,2.18,9.75,0.63,0.64,1014,162113,882,4537,242019,15327,332043,133639,41,1572,41331,54,465682,41385,7142081.16,2380.69,31588,0,0,0,0,0,0,0,0,0,93.5,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3724,1,0.1686518049,0.8313481951,0.3373036097,0.9998675019,0.3682338996,0.1241901664,F
Closure,66, 9.2,0,1.09,1.92,2.75,9.22,0.56,2.18,9.74,0.63,0.64,1013,161852,881,4532,241696,15303,331700,133496,41,1570,41252,54,465196,41306,7133345.11,2377.78,31542,1,15,16,73,38,2216,2214,2,2216,96.5,1,1,1,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,5972,2,0.1760804757,0.8239195243,0.3521609514,0.9999240528,0.4332745444,0.1525707876,E
Closure,67, 9.2,0,1.09,1.92,2.75,9.22,0.56,2.18,9.74,0.63,0.64,1013,161773,881,4531,241611,15294,331547,133438,41,1570,41203,54,464985,41257,7129313.36,2376.44,31530,2,5,7,62,17,64,63,1,65,95.9,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,133,1,0.2310914966,0.7689085034,0.4621829932,0.9979800247,0.1184004998,0.0546121589,B
Closure,68, 9.2,0,1.09,1.92,2.75,9.22,0.56,2.18,9.73,0.63,0.64,1013,161694,881,4531,241513,15286,331450,133408,41,1570,41178,54,464858,41232,7126959.65,2375.65,31522,1,4,5,29,31,2411,2410,1,5774,94.0,1,1,3,4,3,1,0,0,1,0,0,0,1,0,0,0,0,0,4594,1,0.2497557973,0.7502442027,0.4995115945,0.9996738898,0.5171314741,0.2582289287,B
Closure,69, 9.3,0,1.1,1.92,2.75,9.21,0.56,2.17,9.74,0.63,0.64,1012,161693,881,4515,241481,15291,331113,133290,41,1569,41147,54,464403,41201,7119479.91,2373.16,31537,1,12,13,164,50,838,835,3,1458,96.5,1,1,1,7,7,0,0,0,3,0,0,0,1,0,0,1,0,0,5972,3,0.1747679902,0.8252320098,0.3495359804,0.9999248067,0.4356235566,0.1522546575,C
Closure,70, 9.2,0,1.09,1.91,2.75,9.2,0.56,2.17,9.75,0.63,0.64,1007,160931,878,4505,240382,15240,329585,132596,41,1562,40942,54,462181,40996,7082089.83,2360.7,31385,1,9,10,24,15,2342,2337,5,2367,88.6,1,1,1,1,0,0,1,0,5,0,0,1,0,0,0,0,0,0,5954,5,0.1726474798,0.8273525202,0.3452949596,0.9999246276,0.4355390759,0.1503781124,F
Closure,71, 9.1,0,1.09,1.9,2.74,9.13,0.56,2.19,9.77,0.63,0.64,983,157250,861,4451,235638,15002,319847,128756,39,1535,39054,54,448603,39108,6843517.78,2281.17,30667,1,20,21,102,42,71,69,2,72,96.6,1,1,1,1,0,0,1,0,2,0,0,0,1,0,0,0,0,0,5913,2,0.1770957843,0.8229042157,0.3541915686,0.9999281902,0.4442208166,0.1573279693,A
Closure,72, 9.1,0,1.09,1.9,2.74,9.12,0.56,2.2,9.76,0.63,0.64,977,156497,857,4435,234536,14939,318341,128111,39,1530,38833,54,446452,38887,6807053.78,2269.02,30531,1,4,5,16,9,142,141,1,146,97.1,2,2,2,3,2,0,1,0,1,0,0,0,1,1,0,0,0,0,419,1,0.1848270604,0.8151729396,0.3696541207,0.9993294693,0.1580786026,0.0583952248,B
Closure,73, 8.9,0,1.09,1.9,2.74,9.14,0.56,2.2,9.8,0.63,0.63,961,155153,850,4387,232295,14779,316045,127149,39,1507,38561,54,443194,38615,6752891.02,2250.96,30276,1,1,2,23,15,483,482,1,497,93.4,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3593,1,0.1704116714,0.8295883286,0.3408233428,0.9998685071,0.371763754,0.1266891045,A
Closure,74, 8.9,0,1.09,1.9,2.74,9.14,0.56,2.21,9.79,0.63,0.63,959,154222,850,4374,231147,14682,314389,126305,39,1499,38358,54,440694,38412,6711447.67,2237.15,30066,1,10,11,89,39,17,14,3,17,91.7,1,1,2,15,13,0,2,0,3,0,1,0,1,0,1,1,0,1,167,3,0.1951227654,0.8048772346,0.3902455307,0.9990950226,0.1270491803,0.0495355057,A
Closure,75, 8.9,0,1.09,1.9,2.74,9.14,0.56,2.21,9.79,0.63,0.63,954,153549,844,4364,230294,14617,313243,125831,39,1492,38125,54,439074,38179,6682922.17,2227.64,29950,0,0,0,0,0,0,0,0,0,93.8,1,1,2,4,3,0,1,0,1,0,0,0,1,0,1,1,0,0,5755,1,0.1744855705,0.8255144295,0.348971141,0.9999234433,0.4240924092,0.1479846819,F
Closure,76, 8.9,0,1.09,1.9,2.75,9.13,0.56,2.22,9.8,0.63,0.64,924,150163,820,4283,225630,14314,306361,123166,36,1460,37525,54,429527,37579,6527796.31,2175.93,29362,3,12,15,64,34,17,13,4,46,94.9,1,1,2,43,37,6,0,0,4,0,0,0,1,0,1,1,0,0,103,4,0.2376424655,0.7623575345,0.4752849309,0.9980603068,0.1017058256,0.048245483,A
Closure,77, 8.9,0,1.09,1.9,2.75,9.13,0.56,2.21,9.79,0.63,0.64,924,150019,820,4281,225439,14303,306157,123091,36,1460,37467,54,429248,37521,6522599.63,2174.2,29335,1,1,2,23,15,461,460,1,471,92.2,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,3469,1,0.1703785294,0.8296214706,0.3407570588,0.9998584415,0.3680981595,0.1254142902,A
Closure,78, 8.9,0,1.09,1.9,2.75,9.13,0.56,2.21,9.79,0.63,0.64,924,150006,820,4281,225417,14301,306147,123088,36,1460,37458,54,429235,37512,6522253.53,2174.08,29332,1,5,6,45,21,22,21,1,26,90.9,1,1,1,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,155,1,0.2007940585,0.7992059415,0.4015881169,0.9990901572,0.1228714524,0.0492988202,A
Closure,79, 8.9,0,1.09,1.91,2.75,9.12,0.56,2.21,9.8,0.63,0.64,922,149144,816,4253,224280,14242,304751,122531,34,1453,37216,54,427282,37270,6488587.88,2162.86,29233,1,6,7,44,23,1281,1280,1,2452,95.8,2,2,2,2,1,0,1,0,5,0,0,1,1,0,0,0,0,0,5662,5,0.1752109211,0.8247890789,0.3504218422,0.9999286186,0.4382482672,0.153560803,F
Closure,80, 8.9,0,1.09,1.91,2.75,9.12,0.56,2.21,9.8,0.63,0.64,922,149042,816,4249,224145,14230,304590,122467,34,1451,37191,54,427057,37245,6484757.68,2161.59,29211,1,1,2,33,22,18,17,1,335,94.3,1,1,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,5621,2,0.1711542502,0.8288457498,0.3423085004,0.9999051008,0.4095071958,0.1401644914,A
Closure,81, 9,0,1.09,1.91,2.75,9.12,0.56,2.21,9.81,0.63,0.64,916,148245,814,4230,222947,14152,303203,121905,34,1442,36909,54,425108,36963,6450501.31,2150.17,29079,0,0,0,0,0,0,0,0,0,80.7,1,1,1,7,7,0,0,0,1,0,0,0,1,0,0,1,0,0,5696,1,0.254338757,0.745661243,0.5086775141,0.9998420344,0.4912451362,0.2498458814,D
Closure,82, 9.1,0,1.09,1.91,2.74,9.11,0.56,2.22,9.8,0.63,0.64,906,146580,807,4201,220631,14008,300067,120692,32,1428,36488,54,420759,36542,6377556.91,2125.85,28772,5,4,9,178,63,5752,5750,2,5781,96.2,1,1,1,3,2,0,1,0,2,0,0,0,1,0,0,0,0,0,6347,2,0.1668490577,0.8331509423,0.3336981154,0.9999180219,0.5004642526,0.1669902872,F
Closure,83, 8.9,0,1.09,1.9,2.74,9.07,0.56,2.22,9.78,0.63,0.64,904,145221,806,4189,218893,13927,297078,119331,32,1424,36067,54,416409,36121,6304661.37,2101.55,28545,1,1,2,5,4,16,15,1,16,77.4,1,1,1,4,3,0,1,0,1,0,0,0,1,0,1,0,0,0,52,1,0.2897957312,0.7102042688,0.5795914624,0.9956458636,0.0592952612,0.0342173885,A
Closure,84, 9,0,1.09,1.9,2.74,9.05,0.56,2.22,9.77,0.63,0.64,904,144588,806,4185,218120,13895,295263,118416,32,1421,35886,54,413679,35940,6260329.56,2086.78,28413,0,0,0,0,0,0,0,0,0,79.7,1,1,3,27,27,0,0,0,1,0,1,0,1,0,1,1,0,0,5542,1,0.2468686497,0.7531313503,0.4937372995,0.9998367802,0.4751434034,0.2345577301,D
Closure,85, 9,0,1.09,1.9,2.74,9.05,0.56,2.21,9.77,0.63,0.64,903,144232,805,4165,217635,13858,294522,118154,32,1417,35768,54,412676,35822,6243192.91,2081.06,28356,2,14,16,40,25,54,52,2,64,90.4,1,1,2,21,13,7,1,0,2,0,0,0,1,0,1,1,1,0,72,2,0.2509208488,0.7490791512,0.5018416975,0.9974083673,0.1119121181,0.0560166156,C
Closure,86, 9,0,1.09,1.9,2.74,9.05,0.56,2.2,9.76,0.63,0.64,898,143261,794,4126,216234,13769,292404,117353,32,1410,35475,54,409757,35529,6194177.51,2064.73,28195,1,5,6,135,49,59,52,7,59,92.5,1,1,1,1,0,0,1,0,7,0,0,0,0,0,0,0,0,0,5359,7,0.1757098679,0.8242901321,0.3514197357,0.9999299028,0.4208261618,0.1478762521,A
Closure,87, 9.1,0,1.09,1.9,2.74,9.01,0.56,2.21,9.71,0.63,0.64,896,141620,794,4121,214202,13654,289591,116354,31,1406,34820,54,405945,34874,6125654.93,2041.88,28042,2,4,6,51,25,34,33,1,129,97.8,1,1,1,13,12,0,1,0,1,0,0,0,1,0,1,1,0,0,111,1,0.2120386223,0.7879613777,0.4240772446,0.9985521236,0.1173775115,0.0497050605,B
Closure,88, 9.1,0,1.09,1.9,2.74,9.01,0.56,2.21,9.7,0.63,0.64,896,141555,794,4121,214111,13646,289474,116302,31,1406,34791,54,405776,34845,6122617.73,2040.87,28029,0,0,0,0,0,0,0,0,0,97.5,1,1,1,6,6,0,0,0,7,0,0,0,1,0,1,1,0,0,85,7,0.2213269259,0.7786730741,0.4426538517,0.9978499761,0.0747975226,0.0330382255,F
Closure,89, 9.1,0,1.09,1.91,2.73,9,0.56,2.2,9.65,0.64,0.64,888,139752,785,4087,211571,13483,286082,114969,31,1396,34378,54,401051,34432,6044425.05,2014.81,27721,4,4,8,24,16,199,191,8,276,96.4,2,2,2,4,3,0,1,0,8,0,0,0,1,1,0,1,0,0,433,8,0.1909254995,0.8090745005,0.381850999,0.9993506494,0.170324575,0.0649963762,B
Closure,90, 9,0,1.08,1.91,2.74,9,0.56,2.21,9.6,0.64,0.64,886,139222,787,4102,211018,13426,285110,114573,31,1398,34121,54,399683,34175,6019487.25,2006.5,27644,0,0,0,0,0,0,0,0,0,92.4,2,2,2,4,3,0,1,0,22,0,0,0,1,1,0,1,0,0,4603,2,0.1767717455,0.8232282545,0.3535434909,0.9999056667,0.4624152803,0.1634684905,F
Closure,91, 9,0,1.08,1.91,2.74,9,0.56,2.21,9.59,0.64,0.64,885,138910,787,4098,210644,13400,284657,114405,31,1397,34018,54,399062,34072,6008396.79,2002.8,27605,1,3,4,14,10,60,59,1,62,100.0,1,1,1,9,9,0,0,0,1,0,0,0,1,0,1,1,0,0,95,1,0.2181964224,0.7818035776,0.4363928447,0.9962719298,0.0816255644,0.0354880154,C
Closure,92, 9,0,1.08,1.91,2.74,8.99,0.56,2.21,9.57,0.64,0.64,886,138712,787,4098,210430,13382,284315,114249,31,1398,33950,54,398564,34004,5999750.03,1999.92,27559,1,8,9,40,16,174,173,1,183,98.3,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1806,1,0.19810929,0.80189071,0.3962185799,0.9997818254,0.2607526882,0.1032925191,E
Closure,93, 9,0,1.08,1.91,2.74,8.99,0.56,2.22,9.57,0.64,0.64,884,138523,787,4096,210189,13366,284015,114131,31,1396,33897,54,398146,33951,5992561.71,1997.52,27523,1,8,9,40,16,166,165,1,175,98.3,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1799,1,0.1981450855,0.8018549145,0.3962901709,0.9997751837,0.2592307692,0.1027075103,E
Closure,94, 9.1,0,1.08,1.91,2.74,8.99,0.56,2.22,9.57,0.64,0.64,883,138265,786,4090,209870,13349,283561,113950,31,1394,33844,54,397511,33898,5982108.27,1994.04,27458,0,0,0,0,0,0,0,0,0,92.9,1,1,1,19,19,0,0,0,3,0,0,0,1,1,0,0,0,0,5146,3,0.1781220085,0.8218779915,0.3562440171,0.9999182859,0.424035507,0.1510477686,F
Closure,95, 9.2,0,1.08,1.88,2.75,8.92,0.55,2.11,9.45,0.62,0.65,874,133594,765,3876,203090,13004,273200,109823,30,1375,32971,54,383023,33025,5749662.02,1916.55,26426,3,19,22,131,41,2136,2134,2,2280,87.1,1,1,1,7,7,0,0,0,2,0,0,0,1,0,1,1,0,0,2280,2,0.2424492534,0.7575507466,0.4848985068,0.9998839631,0.3268598745,0.158475474,F
Closure,96, 9.5,0,1.08,1.89,2.76,8.96,0.55,2.11,9.43,0.62,0.65,878,134116,769,3886,203818,12992,274571,110694,30,1377,32872,54,385265,32926,5781648.59,1927.22,26475,1,10,11,105,39,917,916,1,1308,96.4,1,1,1,4,3,0,1,0,1,0,0,0,1,0,0,1,1,0,5073,1,0.179224905,0.820775095,0.3584498101,0.9999108794,0.4247787611,0.1522482966,B
Closure,97, 9.3,0,1.08,1.89,2.75,8.87,0.56,2.13,9.66,0.62,0.65,823,126853,731,3689,192238,12399,259995,104903,30,1283,31418,54,364898,31472,5452226.09,1817.41,25281,0,0,0,0,0,0,0,0,0,86.0,1,1,1,2,1,0,1,0,1,0,0,0,0,1,1,0,0,0,81,1,0.2173763537,0.7826236463,0.4347527073,0.9990966576,0.1115965052,0.0484730554,D
Closure,98, 9.5,0,1.08,1.89,2.75,8.83,0.56,2.14,9.63,0.62,0.66,804,123368,709,3628,187306,12106,253218,101973,30,1257,30501,53,355191,30554,5292016.86,1764.01,24670,1,1,2,55,20,123,122,1,318,97.4,1,2,2,19,19,0,0,0,1,0,0,0,1,0,1,1,1,0,370,1,0.1844684791,0.8155315209,0.3689369581,0.9995337656,0.1163522013,0.0429066133,C
Closure,99, 9.5,0,1.08,1.89,2.75,8.83,0.56,2.14,9.62,0.62,0.66,804,123334,709,3629,187252,12103,253177,101958,30,1257,30491,53,355135,30544,5291014.8,1763.67,24665,1,10,11,23,20,51,48,3,90,97.7,1,1,1,6,5,0,1,0,3,0,0,0,1,1,1,1,0,0,72,3,0.2147448015,0.7852551985,0.429489603,0.9971171171,0.0744801512,0.0318962316,B
Closure,100, 9.5,0,1.07,1.89,2.75,8.83,0.57,2.16,9.69,0.62,0.66,797,122774,708,3621,186310,12038,252362,101637,30,1242,30355,53,353999,30408,5271810.91,1757.27,24558,1,7,8,21,23,47,38,9,69,97.6,1,1,1,8,7,0,1,0,9,0,0,0,1,1,0,1,0,0,62,9,0.2169600939,0.7830399061,0.4339201878,0.9971830986,0.0708333333,0.030649433,A
Closure,101, 9.6,0,1.08,1.97,2.75,8.93,0.56,2.14,8.91,0.66,0.67,750,110012,673,3431,169026,10573,230649,93551,27,1186,28451,53,324200,28504,4797795.84,1599.27,22628,1,7,8,63,23,21,20,1,26,66.1,1,1,1,4,1,3,0,0,1,0,0,0,0,0,0,0,0,0,20,1,0.2754739859,0.7245260141,0.5509479718,1,0.0356481481,0.0196402749,B
Closure,102, 9.6,0,1.09,1.98,2.75,8.92,0.56,2.09,8.87,0.66,0.67,747,108946,666,3389,167385,10476,228665,92808,27,1181,28056,53,321473,28109,4750967.33,1583.66,22443,0,0,0,0,0,0,0,0,0,96.6,1,1,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,774,1,0.1215960373,0.8784039627,0.2431920745,0.99951988,0.1323598681,0.0321734164,F
Closure,103, 9.6,0,1.09,1.98,2.75,8.92,0.56,2.09,8.87,0.66,0.67,747,108888,666,3387,167340,10477,228556,92765,27,1181,28031,53,321321,28084,4748308.48,1582.77,22434,1,4,5,62,17,39,38,1,1475,95.5,2,2,2,8,8,0,0,0,3,0,0,0,1,0,0,1,0,0,1478,3,0.2067577448,0.7932422552,0.4135154895,0.9998357574,0.3100634633,0.1281949863,B
Closure,104, 9.6,0,1.09,1.98,2.75,8.92,0.56,2.09,8.86,0.66,0.67,747,108841,666,3387,167282,10473,228475,92743,27,1181,28009,53,321218,28062,4746423.23,1582.14,22429,0,0,0,0,0,0,0,0,0,91.4,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,4334,1,0.245287281,0.754712719,0.490574562,0.9988847071,0.6679636835,0.3273205256,C
Closure,105, 9.6,0,1.09,1.98,2.34,8.92,0.56,2.09,8.9,0.66,0.68,729,107703,658,3346,165122,10359,226226,91775,26,1163,27751,53,318001,27804,4694650.29,1564.88,22191,1,17,18,51,33,9,8,1,15,65.0,1,1,1,7,2,0,5,0,1,0,0,0,1,1,0,1,0,0,102,1,0.1758480641,0.8241519359,0.3516961281,1,0.1219123506,0.0428761017,A
Closure,107, 8.8,0,1.09,1.85,2.75,9.11,0.57,2.29,9.96,0.61,0.66,1225,199204,1104,5566,292439,19024,400726,160124,52,1909,50342,51,560850,50393,8761001.8,2920.33,37508,1,2,3,78,60,111,110,1,128,72.9,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,114,1,0.2675063776,0.7324936224,0.5350127551,0.998474447,0.0876913265,0.0468444054,D
Closure,108, 8.8,0,1.09,1.85,2.75,9.11,0.57,2.29,9.96,0.61,0.66,1225,199189,1104,5564,292416,19023,400698,160114,52,1909,50337,51,560812,50388,8760327.92,2920.11,37506,1,13,14,77,28,266,265,1,816,98.8,1,1,3,4,3,0,1,0,1,0,0,0,1,1,0,0,0,0,449,1,0.2348350348,0.7651649652,0.4696700695,0.9996832467,0.2332445628,0.1095132903,F
